file,begin,end,speaker,loglikelihood
024599-1878796,0.0,3.2,024599,-5.47199375
024599-1878946,0.0,4.2666875,024599,-4.987584507042253
024599-1879032,0.0,3.072,024599,-5.196622149837133
024599-1878947,0.0,3.584,024599,-4.658731843575419
024599-1878886,0.0,4.0533125,024599,-5.38763950617284
024599-1878793,0.0,3.84,024599,-5.629348958333334
024599-1879017,0.0,3.6693125,024599,-4.561363387978142
024599-1878874,0.0,3.328,024599,-4.905355421686747
024599-1878797,0.0,3.5413125,024599,-5.231375706214689
024599-1878824,0.0,3.584,024599,-5.804905027932961
024599-1878969,0.0,3.1573125,024599,-4.2138825396825395
024599-1878959,0.0,4.0106875,024599,-4.335097256857855
024599-1879041,0.0,5.1626875,024599,-4.846412790697674
024599-1878915,0.0,3.456,024599,-5.0351188405797105
024599-1878978,0.0,4.48,024599,-5.507486607142857
024599-1878813,0.0,4.6506875,024599,-5.609655913978494
024599-1878977,0.0,5.12,024599,-5.10191796875
024599-1878998,0.0,2.5173125,024599,-5.3029601593625495
024599-1878866,0.0,3.2426875,024599,-5.147058641975309
024599-1878934,0.0,2.176,024599,-4.8453133640553
024599-1878812,0.0,3.456,024599,-5.6244289855072465
024599-1878964,0.0,4.3946875,024599,-4.286867881548975
024599-1878854,0.0,3.7973125,024599,-5.945343007915567
024599-1878938,0.0,3.6693125,024599,-5.591756830601093
024599-1878847,0.0,4.5653125,024599,-5.000543859649123
024599-1878913,0.0,4.096,024599,-4.7110391198044015
024599-1879031,0.0,4.2666875,024599,-4.84900469483568
024599-1878991,0.0,5.5466875,024599,-5.040454873646209
024599-1878954,0.0,3.584,024599,-4.224966480446928
024599-1878935,0.0,5.8026875,024599,-4.05898275862069
024599-1878858,0.0,3.4986875,024599,-5.400017191977077
024599-1878997,0.0,4.4373125,024599,-5.241559819413093
024599-1878939,0.0,3.712,024599,-5.161536388140162
024599-1878999,0.0,4.1386875,024599,-5.335537530266344
024599-1879014,0.0,4.6933125,024599,-4.8409594882729206
024599-1878864,0.0,5.0346875,024599,-4.452510934393638
024599-1879038,0.0,5.888,024599,-5.102166666666667
024599-1879000,0.0,4.1386875,024599,-5.6195617433414045
024599-1879036,0.0,5.8026875,024599,-5.014481034482759
024599-1878985,0.0,3.9253125,024599,-4.958640306122449
024599-1878942,0.0,5.0773125,024599,-4.8470118343195265
024599-1878875,0.0,5.0346875,024599,-4.995908548707754
024599-1878823,0.0,6.1013125,024599,-5.202683606557377
024599-1878868,0.0,2.9013125,024599,-4.816237931034483
024599-1879034,0.0,5.632,024599,-5.057850799289521
024599-1878891,0.0,5.5466875,024599,-4.679889891696751
024599-1878834,0.0,4.9493125,024599,-5.4783724696356275
024599-1879047,0.0,5.1626875,024599,-4.708036821705427
024599-1878851,0.0,5.8453125,024599,-5.4439640410958905
024599-1878924,0.0,6.3573125,024599,-4.619790551181103
024599-1878861,0.0,4.736,024599,-4.8742071881606766
024599-1878892,0.0,5.4186875,024599,-5.5394029574861365
024599-1878862,0.0,5.504,024599,-4.835530909090909
024599-1878919,0.0,3.0293125,024599,-4.280917218543046
024599-1878819,0.0,2.9866875,024599,-5.532815436241611
024599-1878976,0.0,3.6693125,024599,-4.823114754098361
024599-1878831,0.0,5.0346875,024599,-5.342860834990059
024599-1878922,0.0,3.3706875,024599,-4.784676557863501
024599-1878957,0.0,4.0106875,024599,-4.693576059850374
024599-1878787,0.0,3.584,024599,-5.05813407821229
024599-1878802,0.0,5.2053125,024599,-4.996867307692308
024599-1879005,0.0,3.328,024599,-4.437201807228916
024599-1879046,0.0,5.4613125,024599,-4.984990842490842
024599-1878792,0.0,3.968,024599,-5.488517676767676
024599-1878990,0.0,4.48,024599,-5.321285714285715
024599-1879011,0.0,3.456,024599,-5.366707246376811
024599-1878855,0.0,4.096,024599,-5.932249388753056
024599-1878930,0.0,3.1573125,024599,-4.544707936507937
024599-1878873,0.0,3.968,024599,-5.357037878787879
024599-1878865,0.0,3.584,024599,-4.376441340782123
024599-1878810,0.0,6.1013125,024599,-5.765109836065574
024599-1878995,0.0,6.2293125,024599,-4.689787781350482
024599-1878827,0.0,4.5226875,024599,-5.770606194690266
024599-1878920,0.0,2.9013125,024599,-4.578241379310345
024599-1878983,0.0,3.1146875,024599,-5.128479099678457
024599-1879012,0.0,3.4986875,024599,-4.521065902578797
024599-1879003,0.0,5.2906875,024599,-4.95876370510397
024599-1878896,0.0,7.552,024599,-4.189858278145695
024599-1878970,0.0,2.7733125,024599,-4.989393501805054
024599-1878820,0.0,3.84,024599,-4.883544270833333
024599-1878905,0.0,3.2,024599,-4.373240624999999
024599-1879020,0.0,3.84,024599,-4.75453125
024599-1878800,0.0,2.304,024599,-5.535086956521739
024599-1878829,0.0,3.328,024599,-5.409698795180723
024599-1879028,0.0,6.3146875,024599,-4.967256735340729
024599-1878893,0.0,5.9733125,024599,-4.680100502512563
024599-1878833,0.0,4.6506875,024599,-4.742103225806452
024599-1878984,0.0,3.5413125,024599,-5.5426497175141245
024599-1879004,0.0,5.0346875,024599,-4.937942345924453
024599-1878923,0.0,5.4186875,024599,-4.843805914972273
024599-1878788,0.0,2.1333125,024599,-5.145521126760563
024599-1879018,0.0,5.12,024599,-5.14789453125
024599-1878928,0.0,2.9866875,024599,-4.239023489932886
024599-1878853,0.0,4.5226875,024599,-4.806019911504425
024599-1879013,0.0,2.6453125,024599,-5.087352272727273
024599-1879021,0.0,3.5413125,024599,-5.49128813559322
024599-1878933,0.0,4.5653125,024599,-4.797241228070175
024599-1878789,0.0,3.6693125,024599,-4.938122950819673
024599-1879022,0.0,4.5226875,024599,-5.12512831858407
024599-1878912,0.0,5.888,024599,-5.143105442176871
024599-1878836,0.0,3.8826875,024599,-4.3367654639175255
024599-1879007,0.0,5.4613125,024599,-5.07481684981685
024599-1878961,0.0,5.4186875,024599,-4.615478743068392
024599-1879026,0.0,5.5893125,024599,-5.135948028673835
024599-1878798,0.0,3.1573125,024599,-5.403149206349206
024599-1878805,0.0,5.2906875,024599,-5.478508506616257
024599-1878911,0.0,4.1813125,024599,-4.524093301435406
024599-1878880,0.0,5.0346875,024599,-4.824029821073559
024599-1878932,0.0,4.48,024599,-4.383794642857143
024599-1878860,0.0,6.016,024599,-4.716495840266223
024599-1878986,0.0,3.1146875,024599,-4.721662379421222
024599-1879039,0.0,4.6933125,024599,-5.023878464818764
024599-1878863,0.0,5.0773125,024599,-5.112881656804734
024599-1879019,0.0,5.0346875,024599,-5.23406958250497
024599-1878849,0.0,6.528,024599,-5.481328220858896
024599-1878981,0.0,4.992,024599,-4.895044088176353
024599-1879037,0.0,4.1813125,024599,-4.423504784688995
024599-1878826,0.0,6.4853125,024599,-5.045441358024691
024599-1879044,0.0,7.4666875,024599,-4.993687667560322
024599-1878971,0.0,4.48,024599,-5.2060892857142855
024599-1879040,0.0,5.8026875,024599,-4.3508172413793105
024599-1878832,0.0,6.1866875,024599,-5.95542071197411
024599-1878850,0.0,5.5466875,024599,-4.557272563176895
024599-1878804,0.0,3.072,024599,-4.751061889250814
024599-1878822,0.0,5.9733125,024599,-5.097070351758794
024599-1878980,0.0,5.632,024599,-5.1968596802841915
030089-2944173,0.0,1.4860625,030089,-6.475946621621622
030089-2945089,0.0,1.5789375,030089,-6.206564331210191
030089-2943750,0.0,4.644,030089,-6.88251724137931
030089-2944712,0.0,1.76475,030089,-6.737187499999999
030089-2942646,0.0,3.204375,030089,-6.873953125
030089-2944984,0.0,2.2755625,030089,-6.043977973568282
030089-2941965,0.0,1.857625,030089,-6.587545945945945
030089-2944637,0.0,2.832875,030089,-6.328901060070671
030089-2944950,0.0,2.832875,030089,-6.526325088339223
030089-2967955,0.0,2.50775,030089,-6.693508
030089-2944285,0.0,1.6254375,030089,-6.701796296296297
030089-2943269,0.0,2.13625,030089,-6.2170563380281685
030089-2967979,0.0,1.671875,030089,-6.766089820359281
030089-2945743,0.0,2.043375,030089,-8.081877450980391
030089-2944898,0.0,1.6254375,030089,-5.89223950617284
030089-2945151,0.0,4.4118125,030089,-7.0560317460317465
030089-2945065,0.0,3.4365625,030089,-6.575807580174927
030089-2944490,0.0,1.8111875,030089,-6.360961325966851
030089-2944150,0.0,3.018625,030089,-7.040574750830565
030089-2945602,0.0,3.390125,030089,-6.963587020648967
030089-2944771,0.0,3.1115,030089,-6.607212218649517
030089-2968075,0.0,1.068125,030089,-6.966850943396227
030089-2943221,0.0,1.253875,030089,-7.2361448
030089-2944525,0.0,1.068125,030089,-6.603159433962264
030089-2967999,0.0,1.4860625,030089,-6.975371621621622
030089-2944569,0.0,3.483,030089,-6.313954022988505
030089-2968055,0.0,2.92575,030089,-7.169342465753425
030089-2944248,0.0,1.9505,030089,-6.513733333333334
030089-2944670,0.0,2.13625,030089,-6.1247699530516435
030089-2942270,0.0,6.2229375,030089,-6.554459807073955
030089-2945635,0.0,3.1579375,030089,-6.577819047619047
030089-2945871,0.0,1.6254375,030089,-7.341944444444445
030089-2967932,0.0,1.671875,030089,-6.701287425149701
030089-2942841,0.0,2.6470625,030089,-6.694958333333333
030089-2944398,0.0,2.9721875,030089,-6.611255892255892
030089-2944440,0.0,1.9040625,030089,-6.419789473684211
030089-2968133,0.0,2.50775,030089,-7.415188
030089-2942021,0.0,3.3436875,030089,-6.617733532934131
030089-2942750,0.0,1.3931875,030089,-6.424548920863309
030089-2942064,0.0,3.8545,030089,-6.744436363636364
030089-2968113,0.0,1.34675,030089,-6.610479850746269
030089-2945543,0.0,1.7183125,030089,-6.875239766081871
030089-2943078,0.0,2.50775,030089,-6.675424
030089-2943675,0.0,2.13625,030089,-7.062826291079812
030089-2942886,0.0,3.3436875,030089,-6.424173652694611
030089-2942772,0.0,1.1145625,030089,-6.884491891891892
030089-2943509,0.0,3.018625,030089,-6.907734219269103
030089-2943589,0.0,1.439625,030089,-6.418213986013987
021348-1452873,0.0,3.584,021348,-5.8466675977653635
021348-1452868,0.0,3.072,021348,-6.141100977198697
021348-1452860,0.0,3.328,021348,-5.806222891566265
021348-1452862,0.0,3.712,021348,-5.857159029649595
021348-1452866,0.0,2.6453125,021348,-6.452852272727273
021348-1452858,0.0,4.1386875,021348,-6.072096852300242
021348-1452871,0.0,2.688,021348,-6.065869402985075
021348-1452875,0.0,2.7306875,021348,-5.779882783882783
021348-1452859,0.0,4.2666875,021348,-5.72530985915493
021348-1452864,0.0,3.7973125,021348,-5.2435778364116095
021348-1452869,0.0,4.0533125,021348,-5.6777901234567905
021348-1452863,0.0,3.1146875,021348,-6.163588424437299
021348-1452870,0.0,3.072,021348,-6.036830618892508
021348-1452867,0.0,2.6453125,021348,-6.252439393939394
021348-1452874,0.0,3.072,021348,-6.245993485342019
021348-1452856,0.0,3.584,021348,-5.918254189944134
021348-1452857,0.0,3.968,021348,-5.731896464646465
021348-1452872,0.0,2.3466875,021348,-5.514521367521367
021348-1452861,0.0,3.328,021348,-6.122774096385542
024742-1883030,0.0,2.2613125,024742,-5.049858407079646
024742-1883042,0.0,3.7973125,024742,-5.338519788918206
024742-1883091,0.0,2.2613125,024742,-5.524380530973452
024742-1883099,0.0,2.2186875,024742,-6.079298642533937
024742-1883047,0.0,3.9253125,024742,-5.333359693877552
024742-1883104,0.0,3.2853125,024742,-5.409344512195123
024742-1883103,0.0,1.9626875,024742,-5.225938775510205
024742-1883090,0.0,3.2426875,024742,-5.5854691358024695
024742-1883088,0.0,2.8586875,024742,-5.5687649122807015
024742-1883028,0.0,3.2426875,024742,-5.403907407407408
024742-1883098,0.0,1.9626875,024742,-5.830158163265306
024742-1883094,0.0,3.0293125,024742,-5.874976821192052
024742-1883038,0.0,2.7306875,024742,-4.884673992673993
024742-1883086,0.0,3.0293125,024742,-5.901728476821192
024742-1883096,0.0,4.7786875,024742,-5.810496855345912
024742-1883093,0.0,2.432,024742,-5.887559670781893
024742-1883083,0.0,3.456,024742,-5.919269565217391
024742-1883087,0.0,1.7493125,024742,-5.925718390804598
024742-1883101,0.0,1.9626875,024742,-5.851168367346938
024742-1883033,0.0,2.3893125,024742,-5.290668067226891
024742-1883082,0.0,2.7306875,024742,-6.140472527472527
024742-1883092,0.0,4.5653125,024742,-5.670217105263158
024742-1883095,0.0,3.0293125,024742,-5.791062913907285
024742-1883100,0.0,2.1333125,024742,-5.621478873239437
024742-1883084,0.0,3.2,024742,-6.24995
024742-1883102,0.0,2.6026875,024742,-6.109734615384615
024742-1883097,0.0,2.9866875,024742,-6.307711409395973
024742-1883085,0.0,2.176,024742,-5.631032258064516
024742-1883035,0.0,2.432,024742,-5.692288065843622
024742-1883089,0.0,2.9866875,024742,-5.505775167785235
024874-2859829,0.0,7.8019375,024874,-6.293021794871795
024874-2855848,0.0,2.832875,024874,-7.023844522968198
024874-2944710,0.0,2.2755625,024874,-6.64904845814978
024874-2818426,0.0,5.0155,024874,-6.733333333333333
024874-2855626,0.0,3.390125,024874,-7.231598820058998
024874-2818689,0.0,2.6470625,024874,-6.763060606060606
024874-2823128,0.0,5.0619375,024874,-6.27793280632411
024874-2944282,0.0,3.8080625,024874,-6.920126315789474
024874-2813347,0.0,3.7151875,024874,-6.516115902964959
024874-2855009,0.0,4.644,024874,-6.5515064655172415
024874-2857281,0.0,2.4613125,024874,-6.3974471544715446
024874-2821246,0.0,3.1115,024874,-7.076765273311897
024874-2821685,0.0,7.1981875,024874,-6.252527121001391
024874-2822695,0.0,3.947375,024874,-6.122294416243656
024874-2820662,0.0,1.76475,024874,-6.114573863636363
024874-2818645,0.0,2.6935,024874,-6.905163568773235
024874-2860960,0.0,2.13625,024874,-6.643319248826291
024874-2820611,0.0,5.8514375,024874,-6.114764102564103
024874-2819964,0.0,4.3189375,024874,-6.443921113689095
024874-2861282,0.0,4.2260625,024874,-6.951390995260664
024874-2813757,0.0,7.1053125,024874,-5.9432577464788725
024874-2857369,0.0,2.6935,024874,-6.298249070631971
024874-2944545,0.0,2.322,024874,-7.293724137931035
024874-2861827,0.0,1.4860625,024874,-6.975114864864865
024874-2821361,0.0,2.50775,024874,-6.304164
024874-2823013,0.0,3.390125,024874,-6.6775781710914455
024874-2820192,0.0,3.1579375,024874,-6.263406349206349
024874-2858142,0.0,3.29725,024874,-6.625966565349545
024874-2823073,0.0,1.76475,024874,-6.223465909090908
024874-2860035,0.0,2.8793125,024874,-6.903317073170731
024874-2861098,0.0,2.7399375,024874,-6.754527472527473
024874-2857874,0.0,4.45825,024874,-5.984244943820225
024874-2819410,0.0,3.018625,024874,-6.315700996677741
024874-2819686,0.0,4.5046875,024874,-6.56178
024874-2822639,0.0,2.786375,024874,-6.25768345323741
024874-2861859,0.0,1.8111875,024874,-7.763331491712707
024874-2862070,0.0,4.2260625,024874,-7.0199502369668245
024874-2812891,0.0,1.857625,024874,-7.055145945945946
024874-2859712,0.0,3.6223125,024874,-6.533734806629834
024874-2860614,0.0,2.50775,024874,-6.24154
024874-2859595,0.0,3.4365625,024874,-6.706527696793002
024874-2859117,0.0,4.365375,024874,-5.663298165137614
024874-2821324,0.0,5.20125,024874,-6.516434615384615
024874-2814977,0.0,2.414875,024874,-6.834402489626555
024874-2819490,0.0,3.4365625,024874,-7.119335276967929
024874-2818159,0.0,1.3931875,024874,-5.782269784172662
024874-2855469,0.0,2.3684375,024874,-7.524237288135593
024874-2822745,0.0,3.4365625,024874,-6.493827988338192
024874-2944138,0.0,1.671875,024874,-6.912748502994012
024874-2859160,0.0,2.5541875,024874,-6.662741176470588
024874-2820256,0.0,2.600625,024874,-6.410123076923077
024874-2861054,0.0,1.76475,024874,-6.520960227272727
024874-2812613,0.0,3.8545,024874,-6.296176623376623
024874-2858087,0.0,3.8545,024874,-6.60944935064935
024874-2822969,0.0,2.4613125,024874,-6.635162601626016
024874-2820220,0.0,1.8111875,024874,-5.984707182320442
024874-2821414,0.0,4.8761875,024874,-6.67893839835729
024874-2944607,0.0,3.204375,024874,-6.50353125
024874-2855721,0.0,1.76475,024874,-7.110431818181818
024874-2861225,0.0,1.6254375,024874,-6.625537037037037
024874-2856016,0.0,6.5480625,024874,-6.910885321100918
024874-2944214,0.0,3.9009375,024874,-6.47585641025641
024874-2822442,0.0,3.761625,024874,-6.401635638297872
024874-2861305,0.0,1.9505,024874,-6.367097435897437
024874-2822834,0.0,4.644,024874,-6.316612068965517
024874-2822291,0.0,2.786375,024874,-6.5878525179856116
024874-2820144,0.0,3.9938125,024874,-6.578869674185464
024874-2857185,0.0,4.45825,024874,-6.482143820224719
024874-2861757,0.0,2.92575,024874,-7.060876712328767
024874-2859639,0.0,3.018625,024874,-6.906468438538207
024874-2815644,0.0,5.24775,024874,-6.226393129770993
024874-2813117,0.0,2.322,024874,-6.952818965517242
024874-2820740,0.0,5.712125,024874,-5.906439579684764
024874-2944371,0.0,4.644,024874,-6.509043103448276
024874-2818255,0.0,2.5541875,024874,-6.617145098039216
024874-2856877,0.0,1.671875,024874,-6.731479041916168
024874-2823040,0.0,1.4860625,024874,-6.011563513513513
024874-2861368,0.0,2.832875,024874,-6.161212014134276
024874-2860116,0.0,1.76475,024874,-5.9139659090909085
024874-2858336,0.0,2.8793125,024874,-7.114195121951219
024874-2857245,0.0,1.7183125,024874,-6.600713450292398
024874-2943638,0.0,1.9969375,024874,-6.960035175879397
024874-2934745,0.0,2.92575,024874,-6.9497842465753426
024874-2814001,0.0,5.108375,024874,-5.969539215686275
024874-2822540,0.0,2.043375,024874,-6.197745098039215
024874-2860566,0.0,2.7399375,024874,-6.07258608058608
024874-2822245,0.0,4.3189375,024874,-6.689503480278422
024874-2822019,0.0,5.9443125,024874,-6.352265993265993
024874-2862041,0.0,3.3436875,024874,-6.728071856287425
024874-2820500,0.0,1.6254375,024874,-6.4270555555555555
024874-2858274,0.0,3.6223125,024874,-6.33671546961326
024874-2855766,0.0,2.9721875,024874,-6.658565656565656
024874-2821944,0.0,6.083625,024874,-6.0485263157894735
024874-2823363,0.0,4.5046875,024874,-6.5417555555555555
024874-2858953,0.0,4.1331875,024874,-6.854740920096852
024874-2861400,0.0,1.439625,024874,-6.89621048951049
024874-2813804,0.0,2.6935,024874,-6.687055762081784
024874-2859045,0.0,3.3436875,024874,-6.675329341317365
024874-2823168,0.0,3.29725,024874,-6.446039513677811
024874-2820418,0.0,7.058875,024874,-5.914375886524823
024874-2819769,0.0,4.2725,024874,-6.441714285714286
024874-2860302,0.0,2.600625,024874,-7.16121923076923
024874-2857670,0.0,4.3189375,024874,-6.653619489559165
024874-2855919,0.0,2.600625,024874,-6.619238461538461
024874-2822886,0.0,3.204375,024874,-6.347034375
024874-2822932,0.0,3.575875,024874,-6.524759103641457
024874-2819588,0.0,1.3931875,024874,-6.816777697841727
024874-2813870,0.0,1.5325,024874,-6.589908496732026
024874-2943703,0.0,7.5696875,024874,-7.2966428571428565
024874-2861901,0.0,2.6935,024874,-6.8497695167286246
024874-2822383,0.0,4.1331875,024874,-6.413980629539952
024874-2861591,0.0,5.0619375,024874,-6.593932806324111
024874-2819446,0.0,1.6254375,024874,-6.75337037037037
